episode,return,length,epsilon,act0,act1,act2,act3
3167,0.2234,1,0.05,1,0,0,0
3168,20.3768,9,0.05,7,1,0,1
3169,0.5183,1,0.05,1,0,0,0
3170,0.2893,1,0.05,1,0,0,0
3171,1.5791,1,0.05,1,0,0,0
3172,6.3171,1,0.05,1,0,0,0
3173,3.59,2,0.05,1,0,0,1
3174,1.3159,1,0.05,1,0,0,0
3175,3.3159,3,0.05,1,2,0,0
3176,9.8699,5,0.05,4,1,0,0
3177,4.8695,1,0.05,1,0,0,0
3178,13.7787,4,0.05,2,2,0,0
3179,3.1804,3,0.05,1,2,0,0
3180,4.7378,1,0.05,1,0,0,0
3181,4.9479,3,0.05,1,2,0,0
3182,10.0024,1,0.05,1,0,0,0
3183,6.9089,3,0.05,1,2,0,0
3184,3.0075,3,0.05,1,2,0,0
3185,2.8953,1,0.05,1,0,0,0
3186,0.5525,1,0.05,1,0,0,0
3187,22.1255,5,0.05,1,4,0,0
3188,5.1755,3,0.05,0,3,0,0
3189,1.0151,3,0.05,1,2,0,0
3190,5.2941,3,0.05,1,2,0,0
3191,0.4495,3,0.05,1,1,1,0
3192,17.092,9,0.05,5,4,0,0
3193,3.1584,1,0.05,1,0,0,0
3194,108.5123,13,0.05,5,3,0,5
3195,38.9963,8,0.05,3,4,1,0
3196,14.8471,23,0.05,13,2,8,0
3197,0.0105,2,0.05,1,0,0,1
3198,0.4999,1,0.05,1,0,0,0
3199,1.974,1,0.05,1,0,0,0
3200,1.5764,1,0.05,1,0,0,0
3201,8.4885,2,0.05,1,1,0,0
3202,5.6591,1,0.05,1,0,0,0
3203,35.0308,26,0.05,6,20,0,0
3204,0.263,1,0.05,1,0,0,0
3205,15.2693,2,0.05,1,1,0,0
3206,6.1853,2,0.05,1,1,0,0
3207,1.3159,1,0.05,1,0,0,0
3208,2.1055,1,0.05,1,0,0,0
3209,1.3133,1,0.05,1,0,0,0
3210,2.521,3,0.05,1,0,2,0
3211,4.7329,2,0.05,0,0,2,0
3212,8.8728,2,0.05,1,1,0,0
3213,4.0558,2,0.05,1,0,1,0
3214,8.8239,9,0.05,6,0,2,1
3215,0.0854,2,0.05,1,0,0,1
3216,5.18,6,0.05,2,1,0,3
3217,18.0656,10,0.05,1,0,4,5
3218,5.1982,2,0.05,1,1,0,0
3219,6.0539,1,0.05,1,0,0,0
3220,13.4081,3,0.05,1,0,2,0
3221,9.8572,3,0.05,1,1,0,1
3222,7.3701,1,0.05,0,0,0,1
3223,5.9223,1,0.05,1,0,0,0
3224,7.2303,3,0.05,1,2,0,0
3225,4.0002,3,0.05,1,2,0,0
3226,4.4822,2,0.05,1,1,0,0
3227,9.1516,6,0.05,2,3,1,0
3228,0.9737,1,0.05,1,0,0,0
3229,4.0571,2,0.05,1,1,0,0
3230,1.1132,4,0.05,3,1,0,0
3231,1.3159,1,0.05,1,0,0,0
3232,765.659,387,0.05,202,83,34,68
3233,7.1221,6,0.05,2,2,0,2
3234,12.3458,4,0.05,1,1,1,1
3235,1.8681,3,0.05,3,0,0,0
3236,2.7419,4,0.05,2,1,0,1
3237,0.4472,1,0.05,1,0,0,0
3238,19.5043,3,0.05,2,0,0,1
3239,9.0013,4,0.05,3,0,0,1
3240,12.2105,4,0.05,3,0,0,1
3241,0.0392,1,0.05,1,0,0,0
3242,12.7018,6,0.05,5,0,0,1
3243,5.9023,2,0.05,1,1,0,0
3244,0.8498,2,0.05,1,0,0,1
3245,0.3286,2,0.05,1,0,0,1
3246,3.9481,1,0.05,1,0,0,0
3247,14.6814,6,0.05,3,0,0,3
3248,0.489,3,0.05,1,0,0,2
3249,22.7136,8,0.05,3,3,0,2
3250,2.553,1,0.05,1,0,0,0
3251,12.3618,3,0.05,2,1,0,0
3252,10.9491,4,0.05,3,1,0,0
3253,3.9477,3,0.05,3,0,0,0
3254,1.3133,1,0.05,1,0,0,0
3255,0.5262,1,0.05,1,0,0,0
3256,2.8425,2,0.05,1,0,0,1
3257,8.6835,1,0.05,1,0,0,0
3258,6.9316,9,0.05,4,2,0,3
3259,2.3688,1,0.05,1,0,0,0
3260,3.9481,1,0.05,1,0,0,0
3261,1.7144,2,0.05,1,1,0,0
3262,2.1055,1,0.05,1,0,0,0
3263,0.51,3,0.05,3,0,0,0
3264,1.2632,1,0.05,1,0,0,0
3265,0.6315,1,0.05,1,0,0,0
3266,4.5536,1,0.05,1,0,0,0
3267,5.6309,6,0.05,3,2,1,0
3268,6.0539,1,0.05,1,0,0,0
3269,10.894,6,0.05,4,1,1,0
3270,12.0086,7,0.05,4,1,2,0
3271,0.7894,1,0.05,1,0,0,0
3272,5.1417,2,0.05,1,1,0,0
3273,7.3538,3,0.05,1,2,0,0
3274,1.7866,3,0.05,1,1,0,1
3275,1.3159,1,0.05,1,0,0,0
3276,8.5088,5,0.05,2,2,0,1
3277,10.5262,1,0.05,1,0,0,0
3278,8.0714,2,0.05,0,1,0,1
3279,750.9121,541,0.05,285,129,69,58
3280,9.2126,1,0.05,1,0,0,0
3281,7.9095,3,0.05,3,0,0,0
3282,6.8436,1,0.05,1,0,0,0
3283,31.55,3,0.05,3,0,0,0
3284,3.9455,1,0.05,1,0,0,0
3285,38.8355,4,0.05,3,0,0,1
3286,61.0638,34,0.05,17,2,15,0
3287,15.1084,3,0.05,1,0,2,0
3288,0.6578,1,0.05,1,0,0,0
3289,4.7696,2,0.05,1,0,1,0
3290,0.5575,5,0.05,2,0,3,0
3291,3.6823,1,0.05,1,0,0,0
3292,34.5872,3,0.05,1,0,2,0
3293,13.2668,9,0.05,6,2,0,1
3294,17.9502,7,0.05,6,0,1,0
3295,1.2873,2,0.05,1,0,0,1
3296,33.7376,4,0.05,2,2,0,0
3297,1.0788,2,0.05,1,0,0,1
3298,4.3055,3,0.05,3,0,0,0
3299,0.026,1,0.05,1,0,0,0
3300,1.2235,2,0.05,1,0,0,1
3301,1.7976,9,0.05,1,0,1,7
3302,9.7365,1,0.05,1,0,0,0
3303,5.7908,1,0.05,1,0,0,0
3304,0.5525,1,0.05,1,0,0,0
3305,0.7894,1,0.05,1,0,0,0
3306,10.783,4,0.05,1,0,0,3
3307,4.0269,2,0.05,1,0,0,1
3308,0.3156,1,0.05,1,0,0,0
3309,59.1512,4,0.05,4,0,0,0
3310,2.456,3,0.05,1,2,0,0
3311,1.5001,1,0.05,1,0,0,0
3312,2.3688,1,0.05,1,0,0,0
3313,2.3688,1,0.05,1,0,0,0
3314,1.8387,6,0.05,2,1,2,1
3315,6.1595,7,0.05,3,2,1,1
3316,1.0843,1,0.05,1,0,0,0
3317,8.7778,3,0.05,2,0,1,0
3318,20.2004,8,0.05,3,5,0,0
3319,24.3857,13,0.05,5,4,0,4
3320,22.1104,3,0.05,3,0,0,0
3321,0.026,1,0.05,1,0,0,0
3322,59.1659,9,0.05,7,0,0,2
3323,7.7624,5,0.05,1,2,1,1
3324,31.9683,14,0.05,5,4,1,4
3325,3.0795,1,0.05,1,0,0,0
3326,34.3036,9,0.05,9,0,0,0
3327,295.5152,234,0.05,112,88,29,5
3328,6.0539,1,0.05,1,0,0,0
3329,4.8955,2,0.05,2,0,0,0
3330,6.1325,3,0.05,3,0,0,0
3331,34.3498,5,0.05,5,0,0,0
3332,3.2899,2,0.05,2,0,0,0
3333,43.0513,9,0.05,9,0,0,0
3334,100.6514,39,0.05,18,6,4,11
3335,21.3115,7,0.05,4,3,0,0
3336,7.6854,3,0.05,2,1,0,0
3337,22.2282,5,0.05,3,2,0,0
3338,6.8428,4,0.05,4,0,0,0
3339,21.5423,6,0.05,3,1,2,0
3340,14.1023,5,0.05,3,1,0,1
3341,9.0403,6,0.05,6,0,0,0
3342,11.0546,4,0.05,4,0,0,0
3343,0.2667,2,0.05,1,1,0,0
3344,2.6294,1,0.05,1,0,0,0
3345,12.9655,4,0.05,2,2,0,0
3346,24.1224,10,0.05,8,1,0,1
3347,3.4217,1,0.05,1,0,0,0
3348,33.034,4,0.05,3,0,0,1
3349,2.0843,2,0.05,1,0,0,1
3350,11.9748,7,0.05,7,0,0,0
3351,1.2606,1,0.05,1,0,0,0
3352,0.5235,1,0.05,1,0,0,0
3353,3.3662,2,0.05,2,0,0,0
3354,53.4174,7,0.05,7,0,0,0
3355,33.764,15,0.05,8,1,1,5
3356,1.974,1,0.05,1,0,0,0
3357,6.7384,1,0.05,0,0,0,1
3358,3.7505,2,0.05,1,0,1,0
3359,9.9757,2,0.05,2,0,0,0
3360,0.2388,2,0.05,1,1,0,0
3361,1.8397,1,0.05,1,0,0,0
3362,0.3419,1,0.05,1,0,0,0
3363,7.0253,6,0.05,5,1,0,0
3364,3.3423,3,0.05,3,0,0,0
3365,3.4217,1,0.05,1,0,0,0
3366,0.5525,1,0.05,1,0,0,0
3367,2.6294,1,0.05,1,0,0,0
3368,0.2893,1,0.05,1,0,0,0
3369,9.528,3,0.05,2,1,0,0
3370,2.5419,3,0.05,1,2,0,0
3371,14.793,1,0.05,1,0,0,0
3372,0.0787,1,0.05,1,0,0,0
3373,0.0944,2,0.05,1,0,0,1
3374,2.3688,1,0.05,1,0,0,0
3375,3.4217,1,0.05,1,0,0,0
3376,0.2893,1,0.05,1,0,0,0
3377,1.5528,1,0.05,1,0,0,0
3378,1.4475,1,0.05,1,0,0,0
3379,1.8473,2,0.05,1,1,0,0
3380,1.3159,1,0.05,1,0,0,0
3381,8.1816,7,0.05,1,4,2,0
3382,0.3156,1,0.05,1,0,0,0
3383,0.4216,3,0.05,1,2,0,0
3384,19.2711,8,0.05,1,6,1,0
3385,2.2036,4,0.05,2,1,0,1
3386,3.2298,2,0.05,1,0,1,0
3387,1.1316,1,0.05,1,0,0,0
3388,18.4291,9,0.05,2,2,5,0
3389,5.1327,1,0.05,1,0,0,0
3390,17.8991,1,0.05,1,0,0,0
3391,10.9494,3,0.05,3,0,0,0
3392,10.3653,2,0.05,1,0,1,0
3393,2.632,1,0.05,1,0,0,0
3394,11.9306,6,0.05,2,1,3,0
3395,10.8285,3,0.05,1,2,0,0
3396,0.3287,1,0.05,1,0,0,0
3397,6.0599,4,0.05,1,3,0,0
3398,18.9913,2,0.05,1,1,0,0
3399,3.9766,3,0.05,1,2,0,0
3400,3.8138,5,0.05,1,2,2,0
3401,4.0135,3,0.05,2,1,0,0
3402,7.3698,2,0.05,2,0,0,0
3403,24.4865,6,0.05,5,1,0,0
3404,0.3051,1,0.05,1,0,0,0
3405,11.4252,7,0.05,2,1,0,4
3406,2.3662,1,0.05,1,0,0,0
3407,2.6294,1,0.05,1,0,0,0
3408,118.8566,44,0.05,14,19,0,11
3409,1.5791,1,0.05,1,0,0,0
3410,10.6272,2,0.05,1,1,0,0
3411,17.4209,22,0.05,6,9,1,6
3412,6.5533,4,0.05,2,2,0,0
3413,0.1445,1,0.05,1,0,0,0
3414,7.2655,15,0.05,8,4,3,0
3415,3.4741,2,0.05,1,0,0,1
3416,0.5788,1,0.05,1,0,0,0
3417,9.4478,9,0.05,2,0,2,5
3418,0.3551,1,0.05,1,0,0,0
3419,0.4153,3,0.05,1,0,1,1
3420,3.3717,3,0.05,1,0,0,2
3421,22.1412,6,0.05,1,3,0,2
3422,4.1168,3,0.05,1,2,0,0
3423,1.8507,2,0.05,1,1,0,0
3424,0.2366,1,0.05,1,0,0,0
3425,0.7368,1,0.05,1,0,0,0
3426,1.3159,1,0.05,1,0,0,0
3427,2.5567,2,0.05,1,1,0,0
3428,2.1346,3,0.05,1,1,0,1
3429,10.7234,7,0.05,4,2,1,0
3430,0.0663,2,0.05,1,1,0,0
3431,1.1658,1,0.05,1,0,0,0
3432,6.4488,1,0.05,1,0,0,0
3433,1.5791,1,0.05,1,0,0,0
3434,1.974,1,0.05,1,0,0,0
3435,3.9481,1,0.05,1,0,0,0
3436,32.1396,20,0.05,5,4,11,0
3437,0.4937,5,0.05,1,1,0,3
3438,2.5949,2,0.05,1,1,0,0
3439,20.188,5,0.05,3,2,0,0
3440,1.6207,3,0.05,2,1,0,0
3441,9.7365,1,0.05,1,0,0,0
3442,1.3133,1,0.05,1,0,0,0
3443,2.3688,1,0.05,1,0,0,0
3444,5.3956,2,0.05,2,0,0,0
3445,2.2009,3,0.05,2,0,0,1
3446,6.8963,1,0.05,1,0,0,0
3447,4.7378,1,0.05,1,0,0,0
3448,1.6231,4,0.05,2,0,0,2
3449,1.5627,3,0.05,2,0,0,1
3450,7.6401,10,0.05,1,1,2,6
3451,17.9686,15,0.05,10,2,3,0
3452,5.5275,1,0.05,1,0,0,0
3453,2.6294,1,0.05,1,0,0,0
3454,15.1843,6,0.05,3,0,3,0
3455,21.6223,6,0.05,2,0,3,1
3456,1.6581,1,0.05,1,0,0,0
3457,3.673,2,0.05,0,2,0,0
3458,0.1577,1,0.05,1,0,0,0
3459,0.1708,1,0.05,1,0,0,0
3460,3.4217,1,0.05,1,0,0,0
3461,12.7831,8,0.05,4,3,1,0
3462,0.7016,4,0.05,1,2,0,1
3463,1.0526,1,0.05,1,0,0,0
3464,26.73,8,0.05,4,4,0,0
3465,11.8449,1,0.05,1,0,0,0
3466,2.2372,1,0.05,1,0,0,0
3467,1.125,1,0.05,0,1,0,0
3468,2.0242,1,0.05,1,0,0,0
3469,6.1037,2,0.05,1,1,0,0
3470,0.137,5,0.05,1,0,1,3
3471,4.7378,1,0.05,1,0,0,0
3472,2.632,1,0.05,1,0,0,0
3473,1.2313,2,0.05,1,1,0,0
3474,14.7576,4,0.05,1,2,1,0
3475,0.8621,1,0.05,0,0,1,0
3476,10.5262,1,0.05,1,0,0,0
3477,6.0539,1,0.05,1,0,0,0
3478,1.4475,1,0.05,1,0,0,0
3479,13.7029,3,0.05,1,1,0,1
3480,0.8285,3,0.05,1,1,1,0
3481,1.8923,1,0.05,1,0,0,0
3482,16.2344,10,0.05,2,6,1,1
3483,0.4259,2,0.05,1,0,0,1
3484,57.3532,8,0.05,5,1,2,0
3485,0.0471,1,0.05,1,0,0,0
3486,16.9665,6,0.05,1,1,4,0
3487,0.4865,2,0.05,1,1,0,0
3488,8.6835,1,0.05,1,0,0,0
3489,5.6374,3,0.05,1,2,0,0
3490,8.6863,1,0.05,1,0,0,0
3491,0.205,2,0.05,1,1,0,0
3492,0.2366,1,0.05,1,0,0,0
3493,19.228,3,0.05,1,1,0,1
3494,11.0813,2,0.05,1,0,0,1
3495,22.9421,8,0.05,4,2,1,1
3496,9.9269,3,0.05,1,2,0,0
3497,50.3229,4,0.05,3,0,1,0
3498,0.7293,2,0.05,1,0,0,1
3499,2.8953,1,0.05,1,0,0,0
3500,17.1756,7,0.05,1,3,3,0
3501,13.5279,2,0.05,0,2,0,0
3502,10.0021,2,0.05,0,2,0,0
3503,13.8023,7,0.05,0,6,1,0
3504,0.0884,3,0.05,1,2,0,0
3505,2.2372,1,0.05,1,0,0,0
3506,82.8933,8,0.05,7,1,0,0
3507,26.0364,13,0.05,5,3,1,4
3508,16.6513,8,0.05,1,6,0,1
3509,0.9211,1,0.05,1,0,0,0
3510,0.0418,1,0.05,1,0,0,0
3511,1.8423,1,0.05,1,0,0,0
3512,1.3133,1,0.05,1,0,0,0
3513,5.6829,1,0.05,1,0,0,0
3514,4.5984,3,0.05,2,0,0,1
3515,3.6846,2,0.05,2,0,0,0
3516,7.2329,4,0.05,3,1,0,0
3517,29.7206,3,0.05,2,1,0,0
3518,0.6578,1,0.05,1,0,0,0
3519,36.5694,17,0.05,4,6,1,6
3520,3.3253,2,0.05,0,2,0,0
3521,0.7772,2,0.05,0,2,0,0
3522,0.7625,1,0.05,0,1,0,0
3523,16.5778,6,0.05,0,6,0,0
3524,0.1708,1,0.05,1,0,0,0
3525,9.7365,1,0.05,1,0,0,0
3526,20.7494,13,0.05,4,5,2,2
3527,0.4788,1,0.05,1,0,0,0
3528,2.9214,2,0.05,1,0,0,1
3529,2.761,1,0.05,1,0,0,0
3530,3.9479,2,0.05,2,0,0,0
3531,6.8433,2,0.05,2,0,0,0
3532,28.3527,8,0.05,2,5,1,0
3533,24.2804,11,0.05,1,5,3,2
3534,3.7429,1,0.05,0,0,1,0
3535,46.0713,21,0.05,9,3,5,4
3536,2.1253,1,0.05,0,1,0,0
3537,34.6932,5,0.05,2,3,0,0
3538,1.1053,1,0.05,1,0,0,0
3539,24.5702,7,0.05,1,3,1,2
3540,13.8034,1,0.05,1,0,0,0
3541,24.3694,3,0.05,2,0,0,1
3542,28.7426,7,0.05,6,0,0,1
3543,2.4108,1,0.05,1,0,0,0
3544,12.3027,2,0.05,1,0,1,0
3545,10.8535,3,0.05,1,1,1,0
3546,2.7371,2,0.05,1,0,1,0
3547,4.5007,2,0.05,1,0,1,0
3548,18.0155,11,0.05,3,2,4,2
3549,3.4217,1,0.05,1,0,0,0
3550,1.7661,3,0.05,1,2,0,0
3551,2.761,1,0.05,1,0,0,0
3552,6.0539,1,0.05,1,0,0,0
3553,3.9481,1,0.05,1,0,0,0
3554,8.0157,6,0.05,3,3,0,0
3555,0.7105,1,0.05,1,0,0,0
3556,9.5262,5,0.05,4,0,0,1
3557,2.0002,1,0.05,1,0,0,0
3558,2.2372,1,0.05,1,0,0,0
3559,0.5052,1,0.05,0,0,0,1
3560,16.8428,5,0.05,5,0,0,0
3561,1.5791,1,0.05,1,0,0,0
3562,38.3237,9,0.05,6,3,0,0
3563,45.7771,14,0.05,5,1,8,0
3564,1.8748,3,0.05,1,1,1,0
3565,4.2207,2,0.05,1,0,1,0
3566,3.2635,2,0.05,1,0,1,0
3567,2.4427,2,0.05,1,0,1,0
3568,1.974,1,0.05,1,0,0,0
3569,0.4735,1,0.05,1,0,0,0
3570,43.7866,9,0.05,7,0,1,1
3571,9.2126,1,0.05,1,0,0,0
3572,31.4344,12,0.05,11,1,0,0
3573,74.958,29,0.05,2,1,16,10
3574,14.8555,7,0.05,0,3,0,4
3575,14.0558,2,0.05,1,0,0,1
3576,0.2893,1,0.05,1,0,0,0
3577,27.5856,2,0.05,2,0,0,0
3578,5.6325,2,0.05,2,0,0,0
3579,0.2366,1,0.05,1,0,0,0
3580,0.0498,1,0.05,1,0,0,0
3581,5.0008,2,0.05,1,0,0,1
3582,1.0526,1,0.05,1,0,0,0
3583,0.7364,2,0.05,2,0,0,0
3584,10.8154,4,0.05,4,0,0,0
3585,3.4217,1,0.05,1,0,0,0
3586,8.4204,1,0.05,1,0,0,0
3587,9.4568,4,0.05,3,1,0,0
3588,0.8154,2,0.05,2,0,0,0
3589,30.1668,12,0.05,7,2,3,0
3590,3.0795,1,0.05,1,0,0,0
3591,1.1842,1,0.05,1,0,0,0
3592,7.7936,2,0.05,2,0,0,0
3593,12.5971,4,0.05,0,1,3,0
3594,5.4012,1,0.05,0,1,0,0
3595,5.0011,1,0.05,0,1,0,0
3596,2.6736,3,0.05,0,2,0,1
3597,1.1842,1,0.05,1,0,0,0
3598,6.0189,4,0.05,4,0,0,0
3599,45.6349,3,0.05,3,0,0,0
3600,5.6647,5,0.05,3,2,0,0
3601,103.7573,29,0.05,8,10,0,11
3602,0.6052,1,0.05,1,0,0,0
3603,2.3161,1,0.05,1,0,0,0
3604,5.1798,2,0.05,1,1,0,0
3605,12.8197,8,0.05,1,4,3,0
3606,22.2355,10,0.05,7,3,0,0
3607,3.7965,2,0.05,1,1,0,0
3608,20.6282,4,0.05,2,2,0,0
3609,26.6383,1,0.05,1,0,0,0
3610,0.2104,1,0.05,1,0,0,0
3611,1.9801,13,0.05,3,2,3,5
3612,8.4018,2,0.05,0,2,0,0
3613,0.7499,1,0.05,0,1,0,0
3614,1.125,1,0.05,0,1,0,0
3615,5.0007,2,0.05,0,2,0,0
3616,14.4531,3,0.05,0,3,0,0
3617,30.2105,7,0.05,1,6,0,0
3618,10.2729,3,0.05,2,1,0,0
3619,2.6294,1,0.05,1,0,0,0
3620,3.1193,4,0.05,2,2,0,0
3621,9.7189,6,0.05,2,3,0,1
3622,1.259,2,0.05,1,1,0,0
3623,8.2497,5,0.05,4,1,0,0
3624,9.2124,2,0.05,2,0,0,0
3625,1.1035,3,0.05,2,1,0,0
3626,2.5003,1,0.05,1,0,0,0
3627,10.0152,2,0.05,1,1,0,0
3628,7.4723,3,0.05,2,0,1,0
3629,9.3703,2,0.05,2,0,0,0
3630,5.8468,3,0.05,1,2,0,0
3631,16.7174,6,0.05,5,1,0,0
3632,8.6863,1,0.05,1,0,0,0
3633,13.8034,1,0.05,1,0,0,0
3634,12.7091,3,0.05,2,1,0,0
3635,2.3688,1,0.05,1,0,0,0
3636,27.68,12,0.05,1,4,7,0
3637,4.027,2,0.05,0,0,2,0
3638,0.6157,1,0.05,0,0,1,0
3639,14.6712,1,0.05,0,0,1,0
3640,12.9236,3,0.05,1,0,2,0
3641,6.4573,3,0.05,0,0,3,0
3642,2.1315,3,0.05,0,0,3,0
3643,11.6914,5,0.05,2,0,3,0
3644,9.0936,3,0.05,2,1,0,0
3645,0.1577,1,0.05,1,0,0,0
3646,12.5732,9,0.05,5,3,0,1
3647,3.2506,1,0.05,0,1,0,0
3648,15.3699,6,0.05,0,5,0,1
3649,0.6999,1,0.05,0,1,0,0
3650,6.8546,5,0.05,1,4,0,0
3651,11.9621,6,0.05,5,1,0,0
3652,42.3017,6,0.05,6,0,0,0
3653,3.9481,1,0.05,1,0,0,0
3654,1.9961,2,0.05,1,1,0,0
3655,30.8456,8,0.05,5,0,3,0
3656,4.4821,2,0.05,2,0,0,0
3657,6.2226,5,0.05,2,2,1,0
3658,2.532,2,0.05,1,1,0,0
3659,6.9405,3,0.05,0,2,0,1
3660,3.9481,1,0.05,1,0,0,0
3661,2.2066,2,0.05,1,1,0,0
3662,95.7048,16,0.05,8,6,1,1
3663,30.0072,3,0.05,3,0,0,0
3664,2.1843,2,0.05,2,0,0,0
3665,2.3682,3,0.05,2,1,0,0
3666,14.5659,4,0.05,3,1,0,0
3667,0.2498,1,0.05,1,0,0,0
3668,23.8931,5,0.05,3,1,1,0
3669,16.3013,1,0.05,1,0,0,0
3670,1.1334,2,0.05,1,1,0,0
3671,11.5077,8,0.05,2,3,0,3
3672,28.288,4,0.05,2,2,0,0
3673,0.1313,1,0.05,1,0,0,0
3674,0.7105,1,0.05,1,0,0,0
3675,4.2901,2,0.05,1,0,0,1
3676,1.3133,1,0.05,1,0,0,0
3677,15.793,2,0.05,2,0,0,0
3678,2.6294,1,0.05,1,0,0,0
3679,4.7378,1,0.05,1,0,0,0
3680,3.4215,2,0.05,1,0,0,1
3681,10.1949,5,0.05,2,3,0,0
3682,21.4226,6,0.05,6,0,0,0
3683,2.524,2,0.05,1,1,0,0
3684,15.7722,1,0.05,1,0,0,0
3685,36.4126,27,0.05,20,3,4,0
3686,7.7069,5,0.05,2,1,0,2
3687,4.7375,2,0.05,2,0,0,0
3688,4.4746,1,0.05,1,0,0,0
3689,6.4485,17,0.05,9,2,1,5
3690,13.7752,2,0.05,1,0,0,1
3691,4.7378,1,0.05,1,0,0,0
3692,4.2833,3,0.05,2,1,0,0
3693,0.3156,1,0.05,1,0,0,0
3694,0.4681,2,0.05,1,0,0,1
3695,10.8069,4,0.05,4,0,0,0
3696,4.4874,3,0.05,2,0,0,1
3697,2.1055,1,0.05,1,0,0,0
3698,2.3161,1,0.05,1,0,0,0
3699,27.9584,6,0.05,6,0,0,0
3700,1.7153,4,0.05,1,0,0,3
3701,1.3948,1,0.05,1,0,0,0
3702,1.1842,1,0.05,1,0,0,0
3703,1.1579,1,0.05,1,0,0,0
3704,1.974,1,0.05,1,0,0,0
3705,0.1577,1,0.05,1,0,0,0
3706,8.5513,4,0.05,2,2,0,0
3707,5.8649,4,0.05,1,2,0,1
3708,0.362,3,0.05,1,0,0,2
3709,0.0663,2,0.05,1,1,0,0
3710,0.5998,2,0.05,0,0,0,2
3711,6.8436,1,0.05,1,0,0,0
3712,1.5791,1,0.05,1,0,0,0
3713,2.5751,2,0.05,1,0,1,0
3714,2.4817,2,0.05,1,1,0,0
3715,11.5024,2,0.05,1,0,1,0
3716,7.159,3,0.05,2,0,1,0
3717,5.3525,10,0.05,2,0,8,0
3718,6.6138,9,0.05,7,0,2,0
3719,11.3185,1,0.05,1,0,0,0
3720,1.974,1,0.05,1,0,0,0
3721,2.2635,1,0.05,1,0,0,0
3722,13.8034,1,0.05,1,0,0,0
3723,3.5531,2,0.05,2,0,0,0
3724,15.3978,4,0.05,4,0,0,0
3725,47.2965,23,0.05,3,2,2,16
3726,9.1835,2,0.05,1,0,1,0
3727,0.8136,5,0.05,1,0,1,3
3728,12.0267,3,0.05,2,0,0,1
3729,44.0109,4,0.05,3,0,1,0
3730,0.2366,1,0.05,1,0,0,0
3731,0.7762,1,0.05,1,0,0,0
3732,34.4815,4,0.05,4,0,0,0
3733,7.5331,6,0.05,4,1,0,1
3734,69.8586,18,0.05,3,8,7,0
3735,0.8684,1,0.05,1,0,0,0
3736,0.4472,1,0.05,1,0,0,0
3737,2.0564,5,0.05,1,3,1,0
3738,6.051,2,0.05,1,0,1,0
3739,23.4742,4,0.05,2,0,2,0
3740,1.5791,1,0.05,1,0,0,0
3741,3.9743,3,0.05,2,0,1,0
3742,2.3957,4,0.05,1,3,0,0
3743,274.1639,183,0.05,40,70,42,31
3744,46.1717,15,0.05,10,0,5,0
3745,1.5791,1,0.05,1,0,0,0
3746,2.632,1,0.05,1,0,0,0
3747,3.6258,1,0.05,0,1,0,0
3748,5.0339,2,0.05,0,1,0,1
3749,2.4746,4,0.05,1,3,0,0
3750,46.7426,11,0.05,5,3,2,1
3751,19.6492,3,0.05,2,0,1,0
3752,28.9332,3,0.05,2,1,0,0
3753,1.0393,2,0.05,1,1,0,0
3754,2.761,1,0.05,1,0,0,0
3755,1.3159,1,0.05,1,0,0,0
3756,0.3058,2,0.05,1,1,0,0
3757,0.7494,4,0.05,2,0,2,0
3758,4.6105,5,0.05,1,1,3,0
3759,0.1393,1,0.05,1,0,0,0
3760,10.1163,3,0.05,2,1,0,0
3761,9.2622,3,0.05,1,0,2,0
3762,5.4309,2,0.05,1,0,1,0
3763,2.2372,1,0.05,1,0,0,0
3764,13.0474,3,0.05,1,0,2,0
3765,15.6508,3,0.05,1,0,2,0
3766,0.1999,1,0.05,0,1,0,0
3767,10.7994,3,0.05,1,1,1,0
3768,12.3847,3,0.05,1,2,0,0
3769,15.3529,14,0.05,8,6,0,0
3770,4.0008,1,0.05,1,0,0,0
3771,0.0655,1,0.05,1,0,0,0
3772,0.4336,4,0.05,2,0,0,2
3773,1.5764,1,0.05,1,0,0,0
3774,1.5393,2,0.05,1,1,0,0
3775,17.8991,1,0.05,1,0,0,0
3776,26.2274,5,0.05,1,2,2,0
3777,10.2783,3,0.05,1,1,1,0
3778,6.8406,3,0.05,2,0,1,0
3779,2.0301,3,0.05,2,1,0,0
3780,0.5249,1,0.05,0,1,0,0
3781,9.2497,1,0.05,0,1,0,0
3782,9.2126,1,0.05,1,0,0,0
3783,7.8249,5,0.05,1,3,1,0
3784,1.9737,2,0.05,1,0,1,0
3785,15.3842,12,0.05,6,4,2,0
3786,1.0168,2,0.05,1,1,0,0
3787,31.2705,3,0.05,3,0,0,0
3788,5.9746,3,0.05,1,2,0,0
3789,9.7391,1,0.05,1,0,0,0
3790,0.5131,1,0.05,1,0,0,0
3791,4.2114,1,0.05,1,0,0,0
3792,2.1055,1,0.05,1,0,0,0
3793,9.6863,2,0.05,2,0,0,0
3794,44.5615,19,0.05,10,0,5,4
3795,4.5952,3,0.05,1,1,0,1
3796,53.4336,6,0.05,6,0,0,0
3797,18.7297,6,0.05,5,0,0,1
3798,0.447,2,0.05,2,0,0,0
3799,29.4287,14,0.05,7,6,1,0
3800,24.4888,10,0.05,3,7,0,0
3801,69.5349,33,0.05,12,4,9,8
3802,0.1577,1,0.05,1,0,0,0
3803,0.7368,1,0.05,1,0,0,0
